0.000000, 0.003799, 0.000000, -0.097020, 0.000000, 0.000000, 0.000000, 0.000000, -0.886896, 1.737588 
0.000000, 0.023922, 3.000000, -0.108143, -0.023922, 3.108143, 0.000572, 9.660553, -0.879489, 1.751481 
0.000000, 0.023922, 3.000000, -0.108143, -0.023922, 3.108143, 0.000572, 9.660553, -0.879489, 1.751481 
0.000000, 0.024386, 3.000000, -0.107713, -0.023922, 3.108143, 0.000572, 9.660553, -0.875943, 1.747961 
0.000000, 0.024386, 3.000000, -0.107713, -0.024386, 3.107713, 0.000578, 9.659885, -0.875943, 1.747961 
0.000000, 0.024386, 3.000000, -0.107713, -0.024386, 3.107713, 0.000581, 9.659485, -0.875943, 1.747961 
0.000000, 0.024386, 3.000000, -0.107713, -0.024386, 3.107713, 0.000583, 9.659217, -0.875943, 1.747961 
0.000000, 0.024569, 3.000000, -0.106577, -0.024386, 3.107713, 0.000585, 9.659027, -0.887520, 1.741253 
0.000000, 0.024569, 3.000000, -0.106577, -0.024569, 3.106577, 0.000587, 9.658001, -0.887520, 1.741253 
0.000000, 0.024569, 3.000000, -0.106577, -0.024569, 3.106577, 0.000589, 9.657202, -0.887520, 1.741253 
0.000000, 0.024920, 3.000000, -0.102756, -0.024569, 3.106577, 0.000591, 9.656564, -0.809395, 1.255257 
0.000000, 0.024920, 3.000000, -0.102756, -0.024920, 3.102756, 0.000593, 9.653885, -0.809395, 1.255257 
0.000000, 0.024920, 3.000000, -0.102756, -0.024920, 3.102756, 0.000596, 9.651653, -0.809395, 1.255257 
0.000000, 0.024920, 3.000000, -0.102756, -0.024920, 3.102756, 0.000598, 9.649764, -0.809395, 1.255257 
0.000000, 0.025714, 3.000000, -0.091254, -0.024920, 3.102756, 0.000599, 9.648145, -0.686989, 0.993251 
0.000000, 0.025714, 3.000000, -0.091254, -0.025714, 3.091254, 0.000603, 9.641992, -0.686989, 0.993251 
0.000000, 0.025714, 3.000000, -0.091254, -0.025714, 3.091254, 0.000607, 9.636608, -0.686989, 0.993251 
0.000000, 0.025714, 3.000000, -0.091254, -0.025714, 3.091254, 0.000610, 9.631858, -0.686989, 0.993251 
0.000000, 0.026049, 3.000000, -0.073534, -0.025714, 3.091254, 0.000613, 9.627635, -0.576767, 0.639509 
0.000000, 0.026049, 3.000000, -0.073534, -0.026049, 3.073534, 0.000617, 9.618108, -0.576767, 0.639509 
0.000000, 0.026049, 3.000000, -0.073534, -0.026049, 3.073534, 0.000620, 9.609533, -0.576767, 0.639509 
0.000000, 0.026245, 3.000000, -0.046775, -0.026049, 3.073534, 0.000622, 9.601774, -0.499368, 0.429750 
0.000000, 0.026245, 3.000000, -0.046775, -0.026245, 3.046775, 0.000625, 9.587277, -0.499368, 0.429750 
0.000000, 0.026245, 3.000000, -0.046775, -0.026245, 3.046775, 0.000628, 9.574041, -0.499368, 0.429750 
0.000000, 0.026245, 3.000000, -0.046775, -0.026245, 3.046775, 0.000631, 9.561908, -0.499368, 0.429750 
0.000000, 0.026361, 3.000000, -0.011554, -0.026245, 3.046775, 0.000633, 9.550745, -0.413971, 0.165005 
0.000000, 0.026361, 3.000000, -0.011554, -0.026361, 3.011554, 0.000635, 9.532234, -0.413971, 0.165005 
0.000000, 0.026361, 3.000000, -0.011554, -0.026361, 3.011554, 0.000638, 9.515094, -0.413971, 0.165005 
