0.377031, -0.060832, 0.720476, 2.394198, 1.410775 
0.391593, -0.060832, 0.720476, 2.471392, 1.456200 
0.406621, -0.039704, 0.749138, 2.445213, 1.502823 
0.422121, -0.039704, 0.749138, 2.527190, 1.549983 
0.438106, -0.039704, 0.749138, 2.611754, 1.598540 
0.454594, -0.018314, 0.778594, 2.591835, 1.648748 
0.454594, -0.018314, 0.778594, 2.591835, 1.648748 
0.472097, -0.018314, 0.778594, 2.684113, 1.750306 
0.490128, -0.018314, 0.810060, 2.779214, 1.803139 
0.508695, 0.004388, 0.810060, 2.763437, 1.856665 
0.527810, 0.004388, 0.810060, 2.864108, 1.911549 
0.547480, 0.004388, 0.810060, 2.967746, 1.966951 
0.567714, 0.004388, 0.845619, 3.074411, 2.023451 
0.588528, 0.029607, 0.845619, 3.057831, 2.081316 
0.609923, 0.029607, 0.845619, 3.170472, 2.139566 
0.631910, 0.029607, 0.884028, 3.286291, 2.198725 
0.654500, 0.054234, 0.884028, 3.281965, 2.258940 
0.677701, 0.054234, 0.884028, 3.404063, 2.320082 
0.701520, 0.054234, 0.884028, 3.529492, 2.381928 
0.725962, 0.054234, 0.927377, 3.658280, 2.444239 
0.751037, 0.081246, 0.927377, 3.655150, 2.507516 
0.776760, 0.081246, 0.927377, 3.790579, 2.572278 
0.803121, 0.081246, 0.973797, 3.929463, 2.636119 
0.830139, 0.109378, 0.973797, 3.930958, 2.701773 
0.857812, 0.109378, 0.973797, 4.076667, 2.767312 
0.886146, 0.109378, 1.027071, 4.225965, 2.833409 
0.915150, 0.140456, 1.027071, 4.223203, 2.900355 
0.944822, 0.140456, 1.027071, 4.379466, 2.967189 
0.975169, 0.140456, 1.027071, 4.539409, 3.034726 
1.006197, 0.140456, 1.088038, 4.703063, 3.102762 
1.037905, 0.173631, 1.088038, 4.704228, 3.170793 
1.070293, 0.173631, 1.088038, 4.874996, 3.238836 
1.103366, 0.173631, 1.154214, 5.049519, 3.307331 
1.137124, 0.207086, 1.154214, 5.060192, 3.375794 
1.171569, 0.207086, 1.154214, 5.241922, 3.444513 
1.206698, 0.207086, 1.231941, 5.427420, 3.512866 
1.242512, 0.245296, 1.231941, 5.425271, 3.581368 
1.279012, 0.245296, 1.231941, 5.617967, 3.649995 
1.316191, 0.245296, 1.231941, 5.814434, 3.717973 
1.354056, 0.245296, 1.311834, 6.014703, 3.786434 
1.392594, 0.282466, 1.311834, 6.032507, 3.853819 
1.431804, 0.282466, 1.311834, 6.239912, 3.921039 
1.471683, 0.282466, 1.398263, 6.451057, 3.987862 
1.512226, 0.322630, 1.398263, 6.464709, 4.054339 
1.553431, 0.322630, 1.398263, 6.682897, 4.120420 
1.595292, 0.322630, 1.398263, 6.904790, 4.186136 
1.637804, 0.322630, 1.503741, 7.130362, 4.251214 
1.680957, 0.369343, 1.503741, 7.125531, 4.315258 
1.724747, 0.369343, 1.503741, 7.357898, 4.379070 
1.769165, 0.369343, 1.603549, 7.593845, 4.441797 
1.814207, 0.414359, 1.603549, 7.607832, 4.504157 
1.859864, 0.414359, 1.603549, 7.850431, 4.565706 
1.906122, 0.414359, 1.603549, 8.096499, 4.625819 
1.952980, 0.414359, 1.733039, 8.346033, 4.685773 
2.000428, 0.472905, 1.733039, 8.305680, 4.744800 
2.048456, 0.472905, 1.733039, 8.561436, 4.802834 
2.097055, 0.472905, 1.863084, 8.820531, 4.859876 
2.146217, 0.529239, 1.863084, 8.800700, 4.916243 
2.195932, 0.529239, 1.863084, 9.065800, 4.971478 
2.246186, 0.529239, 1.990262, 9.334097, 5.025375 
2.296971, 0.587119, 1.990262, 9.315587, 5.078556 
2.348282, 0.587119, 1.990262, 9.589612, 5.131068 
2.400101, 0.587119, 1.990262, 9.866696, 5.181903 
2.452422, 0.587119, 2.139950, 10.146812, 5.232076 
2.505233, 0.653838, 2.139950, 10.095643, 5.281078 
2.558525, 0.653838, 2.139950, 10.381012, 5.329242 
2.612303, 0.653838, 2.294566, 10.669346, 5.377809 
2.666523, 0.724625, 2.294566, 10.605788, 5.421982 
2.721192, 0.724625, 2.294566, 10.898960, 5.466940 
2.776301, 0.724625, 2.294566, 11.194880, 5.510861 
2.831838, 0.724625, 2.452706, 11.493496, 5.553698 
2.887790, 0.797831, 2.452706, 11.427985, 5.595201 
2.944149, 0.797831, 2.452706, 11.731100, 5.635852 
3.000904, 0.797831, 2.630832, 12.036765, 5.675508 
3.058046, 0.884139, 2.630832, 11.912532, 5.714220 
3.115562, 0.884139, 2.630832, 12.222288, 5.751656 
3.173446, 0.884139, 2.782792, 12.534458, 5.788347 
3.231686, 0.960153, 2.782792, 12.468166, 5.824050 
3.290273, 0.960153, 2.782792, 12.784259, 5.858655 
3.349194, 0.960153, 2.782792, 13.102615, 5.892113 
3.408444, 0.960153, 2.976449, 13.423207, 5.925002 
3.468010, 1.061425, 2.976449, 13.238600, 5.956566 
3.527884, 1.061425, 2.976449, 13.562496, 5.987440 
3.588057, 1.061425, 2.976449, 13.888488, 6.017318 
3.648522, 1.146890, 3.130840, 13.788363, 6.046469 
3.709269, 1.146890, 3.130840, 14.117579, 6.074653 
3.770287, 1.146890, 3.130840, 14.448765, 6.101842 
3.831570, 1.146890, 3.300540, 14.781885, 6.128283 
3.893110, 1.245190, 3.300540, 14.624420, 6.153981 
3.954898, 1.245190, 3.300540, 14.960317, 6.178812 
4.016927, 1.245190, 3.497371, 15.298042, 6.202970 
4.079189, 1.366716, 3.497371, 15.028709, 6.226166 
4.141676, 1.366716, 3.497371, 15.368753, 6.248710 
4.204382, 1.366716, 3.497371, 15.710517, 6.270543 
4.267299, 1.366716, 3.664636, 16.053969, 6.291740 
4.330419, 1.475956, 3.664636, 15.851771, 6.312040 
4.393737, 1.475956, 3.664636, 16.197399, 6.331801 
4.457247, 1.475956, 3.841688, 16.544619, 6.350960 
4.520940, 1.594273, 3.841688, 16.300625, 6.369285 
4.584811, 1.594273, 3.841688, 16.649745, 6.387099 
4.648854, 1.594273, 3.841688, 17.000366, 6.404320 
4.713065, 1.729530, 4.028692, 16.674831, 6.421125 
4.777435, 1.729530, 4.028692, 17.027020, 6.437000 
4.841961, 1.729530, 4.028692, 17.380629, 6.452516 
4.906635, 1.729530, 4.194071, 17.735633, 6.467476 
4.971455, 1.854508, 4.194071, 17.465869, 6.481967 
5.036414, 1.854508, 4.194071, 17.822345, 6.495950 
5.101507, 1.854508, 4.360960, 18.180139, 6.509293 
5.166730, 1.992193, 4.360960, 17.849433, 6.522289 
5.232079, 1.992193, 4.360960, 18.208433, 6.534834 
5.297547, 1.992193, 4.360960, 18.568689, 6.546860 
5.363133, 1.992193, 4.514412, 18.930185, 6.558550 
5.428829, 2.128391, 4.514412, 18.610543, 6.569667 
5.494635, 2.128391, 4.514412, 18.973092, 6.580553 
5.560545, 2.128391, 4.669870, 19.336824, 6.591020 
5.626555, 2.271354, 4.669870, 18.985470, 6.600990 
5.692662, 2.271354, 4.669870, 19.350077, 6.610691 
5.758862, 2.271354, 4.669870, 19.715814, 6.620043 
5.825152, 2.271354, 4.831494, 20.082661, 6.628992 
5.891529, 2.428852, 4.831494, 19.661542, 6.637653 
5.957989, 2.428852, 4.831494, 20.028993, 6.645989 
6.024529, 2.428852, 4.976350, 20.397510, 6.654024 
6.091147, 2.579148, 4.976350, 20.014096, 6.661803 
6.157839, 2.579148, 4.976350, 20.383204, 6.669226 
6.224603, 2.579148, 5.130175, 20.753337, 6.676386 
6.291436, 2.750063, 5.130175, 20.268204, 6.683333 
6.358336, 2.750063, 5.130175, 20.638644, 6.689958 
6.425300, 2.750063, 5.130175, 21.010074, 6.696357 
6.492325, 2.750063, 5.256906, 21.382483, 6.702539 
6.559409, 2.900643, 5.256906, 21.001450, 6.708446 
6.626551, 2.900643, 5.256906, 21.374278, 6.714198 
6.693748, 2.900643, 5.411521, 21.748051, 6.719646 
6.760997, 3.093645, 5.411521, 21.155822, 6.724938 
6.828298, 3.093645, 5.411521, 21.529531, 6.730055 
6.895647, 3.093645, 5.538141, 21.904156, 6.734918 
6.963043, 3.260654, 5.538141, 21.442976, 6.739639 
7.030485, 3.260654, 5.538141, 21.817742, 6.744169 
7.097970, 3.260654, 5.538141, 22.193400, 6.748525 
7.165498, 3.260654, 5.662118, 22.569945, 6.752736 
7.233065, 3.435796, 5.662118, 22.069903, 6.756755 
7.300672, 3.435796, 5.662118, 22.446443, 6.760635 
7.368315, 3.435796, 5.779796, 22.823846, 6.764370 
7.435995, 3.615849, 5.779796, 22.300041, 6.767958 
7.503709, 3.615849, 5.779796, 22.677350, 6.771413 
7.571456, 3.615849, 5.779796, 23.055502, 6.774732 
7.639236, 3.615849, 5.910947, 23.434492, 6.777935 
7.707046, 3.830102, 5.910947, 22.740906, 6.781005 
7.774885, 3.830102, 5.910947, 23.119410, 6.783948 
7.842753, 3.830102, 6.022189, 23.498736, 6.786790 
7.910648, 4.028457, 6.022189, 22.885118, 6.789536 
7.978570, 4.028457, 6.022189, 23.264086, 6.792161 
8.046517, 4.028457, 6.022189, 23.643864, 6.794746 
8.114489, 4.028457, 6.121596, 24.024438, 6.797106 
8.182483, 4.219139, 6.121596, 23.450496, 6.799437 
8.250500, 4.219139, 6.121596, 23.830753, 6.801690 
8.318538, 4.219139, 6.220928, 24.211799, 6.803841 
8.386597, 4.429194, 6.220928, 23.541249, 6.805916 
8.454677, 4.429194, 6.220928, 23.921759, 6.807915 
