-0.084493, -0.091536, -0.000577, -0.389142, 0.022310, 2.230980, 0.038824, 0.019453 
-0.084270, -0.090315, -0.000577, -0.394915, 0.022341, 0.003123, 0.008734, 0.019453 
-0.084045, -0.090359, -0.000505, -0.394358, 0.022476, 0.013482, 0.008835, 0.019237 
-0.083819, -0.090359, -0.000505, -0.394008, 0.022625, 0.014876, 0.008835, 0.019237 
-0.083591, -0.090359, -0.000505, -0.393649, 0.022774, 0.014979, 0.008835, 0.019237 
-0.083362, -0.090375, -0.001492, -0.393196, 0.022927, 0.015261, 0.009125, 0.020454 
-0.083131, -0.090375, -0.001492, -0.392817, 0.023078, 0.015096, 0.009125, 0.020454 
-0.082898, -0.090375, -0.001492, -0.392428, 0.023231, 0.015342, 0.009125, 0.020454 
-0.082665, -0.090375, -0.001492, -0.392029, 0.023386, 0.015468, 0.009125, 0.020454 
-0.082429, -0.090391, -0.001958, -0.391542, 0.023542, 0.015618, 0.009476, 0.018186 
-0.082192, -0.090391, -0.001958, -0.391122, 0.023698, 0.015536, 0.009476, 0.018186 
-0.082192, -0.090391, -0.001958, -0.391122, 0.023698, 0.015536, 0.009476, 0.018186 
-0.081952, -0.090391, -0.005452, -0.390684, 0.024014, 0.031594, 0.009476, 0.018193 
-0.081710, -0.090568, -0.005452, -0.389350, 0.024174, 0.016050, 0.009458, 0.018193 
-0.081467, -0.090568, -0.005452, -0.388889, 0.024333, 0.015929, 0.009458, 0.018193 
-0.081222, -0.090568, -0.005452, -0.388418, 0.024496, 0.016233, 0.009458, 0.018193 
-0.080975, -0.090568, -0.011196, -0.387936, 0.024658, 0.016205, 0.009458, 0.017984 
-0.080727, -0.090877, -0.011196, -0.385897, 0.024822, 0.016403, 0.009577, 0.017984 
-0.080477, -0.090877, -0.011196, -0.385391, 0.024986, 0.016442, 0.009577, 0.017984 
-0.080226, -0.090877, -0.021516, -0.384874, 0.025154, 0.016764, 0.009577, 0.018667 
-0.079973, -0.091399, -0.021516, -0.381729, 0.025319, 0.016541, 0.009753, 0.018667 
-0.079718, -0.091399, -0.021516, -0.381185, 0.025487, 0.016754, 0.009753, 0.018667 
-0.079461, -0.091399, -0.029155, -0.380630, 0.025656, 0.016936, 0.009753, 0.017961 
-0.079203, -0.092239, -0.029155, -0.375857, 0.025827, 0.017052, 0.010004, 0.017961 
-0.078943, -0.092239, -0.029155, -0.375271, 0.025997, 0.017078, 0.010004, 0.017961 
-0.078681, -0.092239, -0.029155, -0.374674, 0.026171, 0.017317, 0.010004, 0.017961 
-0.078418, -0.092239, -0.039519, -0.374066, 0.026344, 0.017366, 0.010004, 0.018024 
-0.078153, -0.093299, -0.039519, -0.368134, 0.026519, 0.017450, 0.010247, 0.018024 
-0.077886, -0.093299, -0.039519, -0.367492, 0.026695, 0.017608, 0.010247, 0.018024 
-0.077617, -0.093299, -0.052297, -0.366839, 0.026871, 0.017662, 0.010247, 0.016236 
-0.077346, -0.094832, -0.052297, -0.358493, 0.027050, 0.017870, 0.010410, 0.016236 
-0.077074, -0.094832, -0.052297, -0.357801, 0.027230, 0.017955, 0.010410, 0.016236 
-0.076800, -0.094832, -0.052297, -0.357097, 0.027410, 0.018076, 0.010410, 0.016236 
-0.076524, -0.094832, -0.063942, -0.356382, 0.027593, 0.018206, 0.010410, 0.015381 
-0.076246, -0.096413, -0.063942, -0.347733, 0.027775, 0.018271, 0.010295, 0.015381 
-0.075967, -0.096413, -0.063942, -0.346978, 0.027959, 0.018401, 0.010295, 0.015381 
-0.075685, -0.096413, -0.074858, -0.346211, 0.028145, 0.018570, 0.010295, 0.013813 
-0.075402, -0.098113, -0.074858, -0.336913, 0.028331, 0.018627, 0.010145, 0.013813 
-0.075117, -0.098113, -0.074858, -0.336105, 0.028519, 0.018829, 0.010145, 0.013813 
-0.074830, -0.098113, -0.074858, -0.335283, 0.028709, 0.018951, 0.010145, 0.013813 
-0.074541, -0.098113, -0.085546, -0.334450, 0.028899, 0.019009, 0.010145, 0.011832 
-0.074250, -0.100662, -0.085546, -0.320833, 0.029090, 0.019097, 0.010094, 0.011832 
-0.073957, -0.100662, -0.085546, -0.319949, 0.029283, 0.019316, 0.010094, 0.011832 
-0.073662, -0.100662, -0.093058, -0.319052, 0.029478, 0.019469, 0.010094, 0.010491 
-0.073365, -0.103171, -0.093058, -0.305577, 0.029673, 0.019530, 0.009983, 0.010491 
-0.073067, -0.103171, -0.093058, -0.304629, 0.029870, 0.019637, 0.009983, 0.010491 
-0.072766, -0.103171, -0.103096, -0.303669, 0.030067, 0.019753, 0.009983, 0.009119 
