0.000000, 0.013838, 0.000000, 0.062902, 0.000000, 0.000000, 0.000000, 0.000000, -1.233547, 1.730643 
0.000000, 0.013080, 3.000000, 0.063417, -0.013080, 2.936583, 0.000171, 8.623520, -1.226580, 1.732090 
0.000000, 0.013080, 3.000000, 0.063417, -0.013080, 2.936583, 0.000171, 8.623520, -1.226580, 1.732090 
0.000000, 0.013080, 3.000000, 0.063417, -0.013080, 2.936583, 0.000171, 8.623520, -1.226580, 1.732090 
0.000000, 0.012421, 3.000000, 0.064086, -0.013080, 2.936583, 0.000171, 8.623520, -1.220921, 1.735878 
0.000000, 0.012421, 3.000000, 0.064086, -0.012421, 2.935914, 0.000168, 8.622735, -1.220921, 1.735878 
0.000000, 0.012421, 3.000000, 0.064086, -0.012421, 2.935914, 0.000165, 8.622211, -1.220921, 1.735878 
0.000000, 0.012421, 3.000000, 0.064086, -0.012421, 2.935914, 0.000164, 8.621838, -1.220921, 1.735878 
0.000000, 0.011437, 3.000000, 0.064828, -0.012421, 2.935914, 0.000163, 8.621557, -1.215075, 1.739100 
0.000000, 0.011437, 3.000000, 0.064828, -0.011437, 2.935172, 0.000159, 8.620854, -1.215075, 1.739100 
0.000000, 0.011437, 3.000000, 0.064828, -0.011437, 2.935172, 0.000156, 8.620292, -1.215075, 1.739100 
0.000000, 0.011437, 3.000000, 0.064828, -0.011437, 2.935172, 0.000154, 8.619832, -1.215075, 1.739100 
0.000000, 0.010572, 3.000000, 0.069209, -0.011437, 2.935172, 0.000152, 8.619449, -1.026207, 1.349120 
0.000000, 0.010572, 3.000000, 0.069209, -0.010572, 2.930791, 0.000149, 8.617148, -1.026207, 1.349120 
0.000000, 0.010572, 3.000000, 0.069209, -0.010572, 2.930791, 0.000146, 8.615175, -1.026207, 1.349120 
0.000000, 0.010458, 3.000000, 0.078621, -0.010572, 2.930791, 0.000144, 8.613466, -0.921914, 1.256547 
0.000000, 0.010458, 3.000000, 0.078621, -0.010458, 2.921379, 0.000142, 8.608528, -0.921914, 1.256547 
0.000000, 0.010458, 3.000000, 0.078621, -0.010458, 2.921379, 0.000140, 8.604171, -0.921914, 1.256547 
0.000000, 0.010413, 3.000000, 0.097573, -0.010458, 2.921379, 0.000138, 8.600298, -0.708853, 0.955618 
0.000000, 0.010413, 3.000000, 0.097573, -0.010413, 2.902427, 0.000137, 8.591023, -0.708853, 0.955618 
0.000000, 0.010413, 3.000000, 0.097573, -0.010413, 2.902427, 0.000135, 8.582676, -0.708853, 0.955618 
0.000000, 0.010413, 3.000000, 0.097573, -0.010413, 2.902427, 0.000134, 8.575124, -0.708853, 0.955618 
0.000000, 0.010533, 3.000000, 0.124346, -0.010413, 2.902427, 0.000133, 8.568258, -0.529523, 0.744714 
0.000000, 0.010533, 3.000000, 0.124346, -0.010533, 2.875654, 0.000132, 8.555264, -0.529523, 0.744714 
0.000000, 0.010533, 3.000000, 0.124346, -0.010533, 2.875654, 0.000131, 8.543352, -0.529523, 0.744714 
0.000000, 0.010416, 3.000000, 0.158344, -0.010533, 2.875654, 0.000130, 8.532394, -0.457389, 0.637957 
0.000000, 0.010416, 3.000000, 0.158344, -0.010416, 2.841656, 0.000129, 8.514802, -0.457389, 0.637957 
0.000000, 0.010416, 3.000000, 0.158344, -0.010416, 2.841656, 0.000129, 8.498513, -0.457389, 0.637957 
0.000000, 0.010416, 3.000000, 0.158344, -0.010416, 2.841656, 0.000128, 8.483388, -0.457389, 0.637957 
0.000000, 0.009883, 3.000000, 0.193249, -0.010416, 2.841656, 0.000127, 8.469306, -0.314436, 0.478338 
0.000000, 0.009883, 3.000000, 0.193249, -0.009883, 2.806751, 0.000126, 8.449591, -0.314436, 0.478338 
0.000000, 0.009883, 3.000000, 0.193249, -0.009883, 2.806751, 0.000125, 8.431148, -0.314436, 0.478338 
0.000000, 0.009883, 3.000000, 0.193249, -0.009883, 2.806751, 0.000124, 8.413857, -0.314436, 0.478338 
0.000000, 0.009479, 3.000000, 0.235680, -0.009883, 2.806751, 0.000124, 8.397615, -0.238750, 0.347331 
0.000000, 0.009479, 3.000000, 0.235680, -0.009479, 2.764320, 0.000123, 8.375375, -0.238750, 0.347331 
0.000000, 0.009479, 3.000000, 0.235680, -0.009479, 2.764320, 0.000122, 8.354406, -0.238750, 0.347331 
0.000000, 0.009356, 3.000000, 0.284210, -0.009479, 2.764320, 0.000121, 8.334602, -0.186508, 0.289470 
0.000000, 0.009356, 3.000000, 0.284210, -0.009356, 2.715790, 0.000120, 8.308681, -0.186508, 0.289470 
0.000000, 0.009356, 3.000000, 0.284210, -0.009356, 2.715790, 0.000119, 8.284124, -0.186508, 0.289470 
